from_time,to_time,land_type,age_before,age_after,from_cover,to_cover,probability,area_transition,Timestep,TertiaryStratumID,TransitionGroupID,srcClassID,destClassID,Amount20year,probabilityModified,numTimesteps,Amount1year
0,20,6,3,2,1,1,0.759522716842588,26811000,2010,6,Foret:Feuillus Vieille->Foret:Feuillus Moyenne [Type],513,512,0.759522716842588,0.759522716842588,20,0.0687769809415032
0,20,6,1,1,1,2,0.00787542509396814,356400,2010,6,Foret:Feuillus Jeune->Foret:Mixte Jeune [Type],511,521,0.00787542509396814,0.00787542509396814,20,3.9525186935840395e-4
0,20,6,1,2,1,2,0.00411669948093789,186300,2010,6,Foret:Feuillus Jeune->Foret:Mixte Moyenne [Type],511,522,0.00411669948093789,0.00411669948093789,20,2.062385506963471e-4
0,20,6,2,1,1,2,0.00141236288310343,243000,2010,6,Foret:Feuillus Moyenne->Foret:Mixte Jeune [Type],512,521,0.00141236288310343,0.00141236288310343,20,7.066556345491914e-5
0,20,6,2,2,1,2,0.00419000988654018,720900,2010,6,Foret:Feuillus Moyenne->Foret:Mixte Moyenne [Type],512,522,0.00419000988654018,0.00419000988654018,20,2.0991859278196578e-4
0,20,6,2,3,1,2,9.41575255402288e-5,16200,2010,6,Foret:Feuillus Moyenne->Foret:Mixte Vieille [Type],512,523,9.41575255402288e-5,9.41575255402288e-5,20,4.708086848825843e-6
0,20,6,3,1,1,2,9.17852225791648e-4,32400,2010,6,Foret:Feuillus Vieille->Foret:Mixte Jeune [Type],513,521,9.17852225791648e-4,9.17852225791648e-4,20,4.5912631486455524e-5
0,20,6,3,2,1,2,2.29463056447912e-4,8100,2010,6,Foret:Feuillus Vieille->Foret:Mixte Moyenne [Type],513,522,2.29463056447912e-4,2.29463056447912e-4,20,1.1474403524669441e-5
0,20,6,1,1,2,1,0.15979381443299,1004400,2010,6,Foret:Mixte Jeune->Foret:Feuillus Jeune [Type],521,511,0.15979381443299,0.15979381443299,20,0.00866761565244445
0,20,6,1,2,2,1,0.0180412371134021,113400,2010,6,Foret:Mixte Jeune->Foret:Feuillus Moyenne [Type],521,512,0.0180412371134021,0.0180412371134021,20,9.09884029089647e-4
0,20,6,2,1,2,1,0.0733133433283358,3960900,2010,6,Foret:Mixte Moyenne->Foret:Feuillus Jeune [Type],522,511,0.0733133433283358,0.0733133433283358,20,0.003799752065280604
0,20,6,2,2,2,1,0.080359820089955,4341600,2010,6,Foret:Mixte Moyenne->Foret:Feuillus Moyenne [Type],522,512,0.080359820089955,0.080359820089955,20,0.004179879595714198
0,20,6,2,3,2,1,2.99850074962519e-4,16200,2010,6,Foret:Mixte Moyenne->Foret:Feuillus Vieille [Type],522,513,2.99850074962519e-4,2.99850074962519e-4,20,1.4994639528476128e-5
0,20,6,3,1,2,1,0.0023696682464455,8100,2010,6,Foret:Mixte Vieille->Foret:Feuillus Jeune [Type],523,511,0.0023696682464455,0.0023696682464455,20,1.1861698213089245e-4
0,20,6,3,2,2,1,0.239336492890995,818100,2010,6,Foret:Mixte Vieille->Foret:Feuillus Moyenne [Type],523,512,0.239336492890995,0.239336492890995,20,0.013585087899759207
0,20,6,3,3,2,1,0.028436018957346,97200,2010,6,Foret:Mixte Vieille->Foret:Feuillus Vieille [Type],523,513,0.028436018957346,0.028436018957346,20,0.0014413679468562313
0,20,6,1,2,2,2,0.0631443298969072,396900,2010,6,Foret:Mixte Jeune->Foret:Mixte Moyenne [Type],521,522,0.0631443298969072,0.0631443298969072,20,0.003255989863226172
0,20,6,2,1,2,2,0.336131934032984,18160200,2010,6,Foret:Mixte Moyenne->Foret:Mixte Jeune [Type],522,521,0.336131934032984,0.336131934032984,20,0.020275228582215976
